9.160000E-01	1.800000E-02
9.180000E-01	1.800000E-02
9.200000E-01	1.800000E-02
9.220000E-01	1.800000E-02
9.240000E-01	1.800000E-02
9.260000E-01	1.800000E-02
9.280000E-01	1.800000E-02
9.300000E-01	1.800000E-02
9.320000E-01	1.800000E-02
9.340000E-01	1.800000E-02
9.360000E-01	1.800000E-02
9.380000E-01	1.800000E-02
9.400000E-01	1.800000E-02
9.420000E-01	1.800000E-02
9.440000E-01	1.800000E-02
9.460000E-01	1.800000E-02
9.480000E-01	1.800000E-02
9.500000E-01	1.800000E-02
9.520000E-01	1.800000E-02
9.540000E-01	1.800000E-02
9.560000E-01	1.800000E-02
9.580000E-01	1.800000E-02
9.600000E-01	1.800000E-02
9.620000E-01	1.800000E-02
9.640000E-01	1.800000E-02
9.660000E-01	1.800000E-02
9.680000E-01	1.800000E-02
9.700000E-01	1.800000E-02
9.720000E-01	1.800000E-02
9.740000E-01	1.800000E-02
9.760000E-01	1.800000E-02
9.780000E-01	1.800000E-02
9.800000E-01	1.800000E-02
9.820000E-01	1.800000E-02
9.840000E-01	1.800000E-02
9.860000E-01	1.800000E-02
9.880000E-01	1.800000E-02
9.900000E-01	1.800000E-02
9.920000E-01	1.800000E-02
9.940000E-01	1.800000E-02
9.960000E-01	1.800000E-02
9.980000E-01	1.800000E-02
1.001000E+00	1.800000E-02
